id,prospect_id,first_name,last_name,position_group_abbreviation,stars,url,prospect_url,height,weight,verified_height,verified_weight,committed_college_name,committed_college_logo,hometown,full_name,highschool_name,recruiters_string,previous_commit_data,height_feet,height_inches,images,announcement_date,can_forecast,going_pro,city,highschool,sport,state,state_abbreviation,home_info_line,position,rivals_rating,sport_school_id,school_name,commit_date,big_commit_logo,position_abbreviation,school_commits_url,recruit_year,profile_image_url,profile_shareable_image_url,status,spotlight_video_remote,spotlight_video_provider,ordinality
256788,256788,Rueben,Owens II,RB,4,https://n.rivals.com/content/prospects/2023/rueben-owens-ii-256788,https://n.rivals.com/content/prospects/2023/rueben-owens-ii-256788,72.0,200,,,Louisville,https://s.yimg.com/cv/ae/default/170623/Louisville-Cardinals_DARK_300.png,"El Campo, TX",Rueben Owens II,El Campo,,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/by7kh8lofnkxd3excc6y', 'https://images.rivals.com/image/upload/f_auto,q_auto/nctzuera35gtko8dmmoj', 'https://images.rivals.com/image/upload/f_auto,q_auto/a7cvy1idms9qiu2kxnhk']",,False,,El Campo,El Campo,Football,Texas,TX,"El Campo, TX",All Purpose Back,6.0,100.0,Louisville,6/20/2022,https://s.yimg.com/cv/ae/default/170623/Louisville-Cardinals_DARK_300.png,APB,https://louisville.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/p3bzp7xfgombbrzkbm0v","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/p3bzp7xfgombbrzkbm0v",verbal,video/3/8277239/5fbdcbcf2aa68e011c5fec61,hudl,1
272532,272532,Tre,Wisner,RB,4,https://n.rivals.com/content/prospects/2023/tre-wisner-272532,https://n.rivals.com/content/prospects/2023/tre-wisner-272532,72.0,180,,,Texas,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tth.png,"DeSoto, TX",Tre Wisner,DeSoto,T. Choice,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/ancqgt47ohkcfou4erus', 'https://images.rivals.com/image/upload/f_auto,q_auto/v4cmhiaplbfbiw9lqgpq', 'https://images.rivals.com/image/upload/f_auto,q_auto/hyrqrvnwhinu1nexvkhu']",,False,,DeSoto,DeSoto,Football,Texas,TX,"DeSoto, TX",All Purpose Back,5.8,83.0,Texas,4/23/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tth.png,APB,https://texas.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/ikmrbjbrarzup5qp1vwf","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/ikmrbjbrarzup5qp1vwf",verbal,video/3/13441236/6148a402bee0f50b88a43227,hudl,4
257345,257345,Sergio,Snider,RB,3,https://n.rivals.com/content/prospects/2023/sergio-snider-257345,https://n.rivals.com/content/prospects/2023/sergio-snider-257345,71.0,180,,,,,"Arlington , TX",Sergio Snider,Martin,,,5,11,[],,True,,Arlington ,Martin,Football,Texas,TX,"Arlington , TX",All Purpose Back,5.7,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/njeuqt74fmrze1amsgy0","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/njeuqt74fmrze1amsgy0",undecided,video/3/15988284/61b92eb87bddc20c18df6f8f,hudl,16
271936,271936,Kalib,Hicks,RB,3,https://n.rivals.com/content/prospects/2023/kalib-hicks-271936,https://n.rivals.com/content/prospects/2023/kalib-hicks-271936,72.0,200,,,Oklahoma,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,"Denton, TX",Kalib Hicks,Ryan,D. Murray,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/llfuo99hvhmzjkt2ma8r', 'https://images.rivals.com/image/upload/f_auto,q_auto/yj1us5539her6rv7zozi', 'https://images.rivals.com/image/upload/f_auto,q_auto/vno5kqggoezqa7wprdn3']",,False,,Denton,Ryan,Football,Texas,TX,"Denton, TX",All Purpose Back,5.7,24.0,Oklahoma,6/15/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,APB,https://oklahoma.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/xytzjnm2r0l0dziugeo0","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/xytzjnm2r0l0dziugeo0",verbal,video/3/10047934/6166ea914df56f118490b853,hudl,12
271270,271270,Trey,Holly,RB,4,https://n.rivals.com/content/prospects/2023/trey-holly-271270,https://n.rivals.com/content/prospects/2023/trey-holly-271270,68.0,195,,,Louisiana State,https://s.yimg.com/dh/ap/default/151102/LSU-300.png,"Farmerville, LA",Trey Holly,Union Parish,,,5,8,"['https://images.rivals.com/image/upload/f_auto,q_auto/swysdhi6srqpweovlumh', 'https://images.rivals.com/image/upload/f_auto,q_auto/v96cpiiyukdl77irb7bb', 'https://images.rivals.com/image/upload/f_auto,q_auto/gef6ckxcwsgn3v241jxk']",,False,,Farmerville,Union Parish,Football,Louisiana,LA,"Farmerville, LA",All Purpose Back,5.8,76.0,Louisiana State,5/15/2022,https://s.yimg.com/dh/ap/default/151102/LSU-300.png,APB,https://LSU.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/nk23i1lylair01ghep57","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/nk23i1lylair01ghep57",verbal,video/3/11585450/5f966f796e8c040bf8e49bc1,hudl,5
210979,210979,Treyaun,Webb,RB,4,https://n.rivals.com/content/prospects/2023/treyaun-webb-210979,https://n.rivals.com/content/prospects/2023/treyaun-webb-210979,73.0,205,,,Florida,https://sp.yimg.com/j/assets/ipt/florida_300.png,"Jacksonville, FL",Treyaun Webb,Trinity Christian School,,,6,1,"['https://images.rivals.com/image/upload/f_auto,q_auto/fbk7pkoh4lmoj5mjseab', 'https://images.rivals.com/image/upload/f_auto,q_auto/bcz7ppqjozvlqykfi5n5', 'https://images.rivals.com/image/upload/f_auto,q_auto/thjkpn3fjtojvhh0hszm']",,False,,Jacksonville,Trinity Christian School,Football,Florida,FL,"Jacksonville, FL",All Purpose Back,5.9,67.0,Florida,7/7/2022,https://sp.yimg.com/j/assets/ipt/florida_300.png,APB,https://Florida.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/y4egquxezlpuzpmjof5t","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/y4egquxezlpuzpmjof5t",verbal,video/3/11406463/61b8bfb14bb28808689d9ce8,hudl,2
274497,274497,LJt,Martin,RB,3,https://n.rivals.com/content/prospects/2023/lj-martin-274497,https://n.rivals.com/content/prospects/2023/lj-martin-274497,74.0,205,False,False,Stanford,https://s.yimg.com/cv/ae/default/170616/Stanford-Cardinal_300.png,"El Paso, TX",LJt Martin,Canutillo,,,6,2,"['https://images.rivals.com/image/upload/f_auto,q_auto/rxffps12q5k7ck6iptvu', 'https://images.rivals.com/image/upload/f_auto,q_auto/unudqyhhgqyemgnpgbkq', 'https://images.rivals.com/image/upload/f_auto,q_auto/wqb0zm435v9bklhe66x4']",,False,,El Paso,Canutillo,Football,Texas,TX,"El Paso, TX",All Purpose Back,5.7,63.0,Stanford,6/28/2022,https://s.yimg.com/cv/ae/default/170616/Stanford-Cardinal_300.png,APB,https://stanford.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/vgb8t2dsoajl6sxkuozb","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/vgb8t2dsoajl6sxkuozb",verbal,video/3/13603058/615a55a39681560aa0f192f1,hudl,14
245349,245349,Re'Shaun,Sanford II,RB,3,https://n.rivals.com/content/prospects/2023/re-shaun-sanford-ii-245349,https://n.rivals.com/content/prospects/2023/re-shaun-sanford-ii-245349,69.0,173,,,Houston,https://s.yimg.com/cv/ae/default/170612/Houston-Cougars_300.png,"Harker Heights, TX",Re'Shaun Sanford II,Harker Heights,,,5,9,[],,False,,Harker Heights,Harker Heights,Football,Texas,TX,"Harker Heights, TX",All Purpose Back,5.7,80.0,Houston,6/28/2022,https://s.yimg.com/cv/ae/default/170612/Houston-Cougars_300.png,APB,https://houston.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/scjxd1lcdz2yg9wfvnzt","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/scjxd1lcdz2yg9wfvnzt",verbal,video/3/13294741/61914e89b3d3600a389e0f20,hudl,17
266395,266395,Ryant,Bullard,RB,4,https://n.rivals.com/content/prospects/2023/ryan-bullard-266395,https://n.rivals.com/content/prospects/2023/ryan-bullard-266395,69.0,175,True,True,,,"Miami, FL",Ryant Bullard,Killian,,,5,9,"['https://images.rivals.com/image/upload/f_auto,q_auto/zefdg20n86cmsfzmqmss', 'https://images.rivals.com/image/upload/f_auto,q_auto/cvn6lbqslum6drvlnrfb', 'https://images.rivals.com/image/upload/f_auto,q_auto/rnwuteh2yy8aot4gj3a3']",,True,,Miami,Killian,Football,Florida,FL,"Miami, FL",All Purpose Back,5.8,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/yhrbifc8vungdw26glsh","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/yhrbifc8vungdw26glsh",undecided,video/3/12879418/5fe94c83ff02381028d699e7,hudl,7
269357,269357,Allen,Mitchell,RB,3,https://n.rivals.com/content/prospects/2023/allen-mitchell-269357,https://n.rivals.com/content/prospects/2023/allen-mitchell-269357,71.0,181,True,True,,,"St. Louis, MO",Allen Mitchell,Lutheran Of St Charles,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/yj5dfxl7ox44hczrf7ft', 'https://images.rivals.com/image/upload/f_auto,q_auto/hqp6e5bwp8ldmgknafqb', 'https://images.rivals.com/image/upload/f_auto,q_auto/ac12hsvwtwbrvusmlau8']",,True,,St. Louis,Lutheran Of St Charles,Football,Missouri,MO,"St. Louis, MO",All Purpose Back,5.7,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/rtuzs2rcrj71t19dwsjf","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/rtuzs2rcrj71t19dwsjf",undecided,video/3/12850769/61a798b77bd3410344471eed,hudl,15
272014,272014,Javin,Simpkins,RB,3,https://n.rivals.com/content/prospects/2023/javin-simpkins-272014,https://n.rivals.com/content/prospects/2023/javin-simpkins-272014,69.0,183,,,Georgia Tech,https://s.yimg.com/dh/ap/ncaa/logos/georgia_tech.png,"Miami, FL",Javin Simpkins,Miami Norland,"M. Daniels, K. Dixon",,5,9,"['https://images.rivals.com/image/upload/f_auto,q_auto/vwneof1jxqk0rqat5ri1', 'https://images.rivals.com/image/upload/f_auto,q_auto/ilpjmlaum7gw9ayptvjb', 'https://images.rivals.com/image/upload/f_auto,q_auto/b4yo8cmwify8qiiyau4a']",,False,,Miami,Miami Norland,Football,Florida,FL,"Miami, FL",All Purpose Back,5.7,4.0,Georgia Tech,7/25/2022,https://s.yimg.com/dh/ap/ncaa/logos/georgia_tech.png,APB,https://georgiatech.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/qon80hhmssymlaph3ikn","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/qon80hhmssymlaph3ikn",verbal,video/3/12933138/5fb3ce0990ef62037c465fb3,hudl,11
259419,259419,Marquez,Taylor,RB,3,https://n.rivals.com/content/prospects/2023/marquez-taylor-259419,https://n.rivals.com/content/prospects/2023/marquez-taylor-259419,70.0,175,,,,,"McKenzie, TN",Marquez Taylor,McKenzie,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/z0kcnbrgvzgablxg54yo', 'https://images.rivals.com/image/upload/f_auto,q_auto/gpjerj6euvq7ekvl8b0u']",,True,,McKenzie,McKenzie,Football,Tennessee,TN,"McKenzie, TN",All Purpose Back,5.6,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/lziawppzq8oxlqlquzlg","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/lziawppzq8oxlqlquzlg",undecided,video/3/13835808/5fa6e9c70c54df0af46b26fa,hudl,20
270149,270149,Dylan,Edwards,RB,3,https://n.rivals.com/content/prospects/2023/dylan-edwards-270149,https://n.rivals.com/content/prospects/2023/dylan-edwards-270149,69.0,165,False,False,,,"Derby, KS",Dylan Edwards,Derby,,,5,9,"['https://images.rivals.com/image/upload/f_auto,q_auto/mzv70s5icosdxtwmgqro', 'https://images.rivals.com/image/upload/f_auto,q_auto/wq5cukad7vk6avnt2z4k', 'https://images.rivals.com/image/upload/f_auto,q_auto/qrwjn4mzwuubmbir32os']",,True,,Derby,Derby,Football,Kansas,KS,"Derby, KS",All Purpose Back,5.7,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/ibyygcuoee91gll0esqw","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/ibyygcuoee91gll0esqw",undecided,video/3/12258490/619bc0525ef7660b980d4827,hudl,10
270106,270106,Jeremiah,Cobb,RB,4,https://n.rivals.com/content/prospects/2023/jeremiah-cobb-270106,https://n.rivals.com/content/prospects/2023/jeremiah-cobb-270106,71.0,185,,,Auburn,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/aar.png,"Montgomery, AL",Jeremiah Cobb,Montgomery Catholic,C. Williams,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/yadppqvbwwnqnosvavza', 'https://images.rivals.com/image/upload/f_auto,q_auto/yxyh605gflqttfy8p1wu', 'https://images.rivals.com/image/upload/f_auto,q_auto/eydghhoyf1uzy74bbnhf']",,False,,Montgomery,Montgomery Catholic,Football,Alabama,AL,"Montgomery, AL",All Purpose Back,5.9,75.0,Auburn,7/1/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/aar.png,APB,https://Auburn.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/vylegin3shmkbur4jbdv","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/vylegin3shmkbur4jbdv",verbal,video/3/12956909/617ac7d44797010dec431453,hudl,3
279929,279929,Cameron,Cook,RB,3,https://n.rivals.com/content/prospects/2023/cameron-cook-279929,https://n.rivals.com/content/prospects/2023/cameron-cook-279929,70.0,180,,,TCU,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tta.png,"Round Rock, TX",Cameron Cook,Stony Point,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/bfcgfkah7ic4hjfjboue']",,False,,Round Rock,Stony Point,Football,Texas,TX,"Round Rock, TX",All Purpose Back,5.7,85.0,TCU,7/26/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/tta.png,APB,https://tcu.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/pxr4ytnmtfk7kjsrzx0t","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/pxr4ytnmtfk7kjsrzx0t",verbal,video/3/12439401/61460fd9d21b5e0814954594,hudl,9
272709,272709,Cole,Cabana,RB,4,https://n.rivals.com/content/prospects/2023/cole-cabana-272709,https://n.rivals.com/content/prospects/2023/cole-cabana-272709,72.0,180,,,Michigan,https://s.yimg.com/dh/ap/default/151016/michigan.png,"Dexter, MI",Cole Cabana,Dexter,,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/dz8lp5k7tfjouvjn508i', 'https://images.rivals.com/image/upload/f_auto,q_auto/bbqym4div64gn6ncbi2n']",,False,,Dexter,Dexter,Football,Michigan,MI,"Dexter, MI",All Purpose Back,5.8,29.0,Michigan,2/5/2022,https://s.yimg.com/dh/ap/default/151016/michigan.png,APB,https://Michigan.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/bemcl3axyrxp349lgv2f","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/bemcl3axyrxp349lgv2f",verbal,video/3/13145304/5fadd0fb7bdd570b488ebaa1,hudl,6
263080,263080,Parkert,Jenkins,RB,4,https://n.rivals.com/content/prospects/2023/parker-jenkins-263080,https://n.rivals.com/content/prospects/2023/parker-jenkins-263080,71.0,190,False,False,,,"Houston, TX",Parkert Jenkins,Klein Forest,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/hyryviiddlw46hbwvt96']",,True,,Houston,Klein Forest,Football,Texas,TX,"Houston, TX",All Purpose Back,5.8,,,,,APB,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/dsotezpcskyy39v9qtpl","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/dsotezpcskyy39v9qtpl",undecided,video/3/13327325/613a18505eeca605f483cd57,hudl,8
274218,274218,Marquise,Collins,RB,3,https://n.rivals.com/content/prospects/2023/marquise-collins-274218,https://n.rivals.com/content/prospects/2023/marquise-collins-274218,70.0,200,,,Duke,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ddf.png,"College Station, TX",Marquise Collins,College Station,,,5,10,"['https://images.rivals.com/image/upload/f_auto,q_auto/ua4ykbtdhh0pwfn7iv4d', 'https://images.rivals.com/image/upload/f_auto,q_auto/knnb2oioyzu8pynmc2zx', 'https://images.rivals.com/image/upload/f_auto,q_auto/tbrb5vpuetpq6xdqok2g']",,False,,College Station,College Station,Football,Texas,TX,"College Station, TX",All Purpose Back,5.7,2.0,Duke,7/3/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ddf.png,APB,https://Duke.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/z3ciouo2boqyomelqnp7","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/z3ciouo2boqyomelqnp7",verbal,video/3/13042266/6141d4e819a6a00bb0c7b83c,hudl,13
274647,274647,Setht,Davis,RB,3,https://n.rivals.com/content/prospects/2023/seth-davis-274647,https://n.rivals.com/content/prospects/2023/seth-davis-274647,69.0,175,False,False,Mississippi St,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmq.png,"Katy, TX",Setht Davis,Katy,J. Washington,,5,9,[],,False,,Katy,Katy,Football,Texas,TX,"Katy, TX",All Purpose Back,5.7,78.0,Mississippi St,5/23/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/mmq.png,APB,https://MississippiState.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/qqvtf0kddoo39eowwc9h","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/qqvtf0kddoo39eowwc9h",verbal,video/3/13119377/61b93373ff0d1c0768cc3566,hudl,18
282742,282742,Joe ,Jackson,RB,3,https://n.rivals.com/content/prospects/2023/joe-jackson-282742,https://n.rivals.com/content/prospects/2023/joe-jackson-282742,72.0,180,,,Kansas State,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/kkb.png,"Davenport, FL",Joe  Jackson,Ridge Community,B. Anderson,,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/vy0rlv3c6y2h3ykdpalv']",,False,,Davenport,Ridge Community,Football,Florida,FL,"Davenport, FL",All Purpose Back,5.7,21.0,Kansas State,7/4/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/kkb.png,APB,https://kansasstate.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/mwg8ypgebea0zs83lydb","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/mwg8ypgebea0zs83lydb",verbal,video/3/12946511/6183450c47982106281da2d1,hudl,19
270486,270486,Dalton,Brooks,ATH,4,https://n.rivals.com/content/prospects/2023/dalton-brooks-270486,https://n.rivals.com/content/prospects/2023/dalton-brooks-270486,74.0,180,,,,,"Shiner, TX",Dalton Brooks,Shiner,,,6,2,"['https://images.rivals.com/image/upload/f_auto,q_auto/rlxwuye3tugtk9d3rmgc', 'https://images.rivals.com/image/upload/f_auto,q_auto/jr7iyqxndbc7u7ddycgt', 'https://images.rivals.com/image/upload/f_auto,q_auto/lzdhwrtbtrhjzo8muuaf']",,True,,Shiner,Shiner,Football,Texas,TX,"Shiner, TX",Athlete,5.9,,,,,ATH,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/bjabfmwbnxb47hrhrcbn","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/bjabfmwbnxb47hrhrcbn",undecided,video/3/8633415/6190713834530605d80fe1aa,hudl,3
270757,270757,Nyckoles,Harbor,ATH,5,https://n.rivals.com/content/prospects/2023/nyckoles-harbor-270757,https://n.rivals.com/content/prospects/2023/nyckoles-harbor-270757,77.0,220,,,,,"Washington, DC",Nyckoles Harbor,Archbishop Carroll,,,6,5,"['https://images.rivals.com/image/upload/f_auto,q_auto/mxa4lzsen8zmzdyu9tfy', 'https://images.rivals.com/image/upload/f_auto,q_auto/oyc9n8ndr7aadcgcjz7j', 'https://images.rivals.com/image/upload/f_auto,q_auto/m5w541mwqvgcdjgrdl5p']",,True,,Washington,Archbishop Carroll,Football,District Of Columbia,DC,"Washington, DC",Athlete,6.1,,,,,ATH,,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/dswogedto1bkeafqfnhv","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/dswogedto1bkeafqfnhv",undecided,video/3/12880521/61ae2954dfd8d903e027374c,hudl,1
273194,273194,Samuel,Omosigho,ATH,3,https://n.rivals.com/content/prospects/2023/samuel-omosigho-273194,https://n.rivals.com/content/prospects/2023/samuel-omosigho-273194,73.0,205,,,Oklahoma,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,"Crandall, TX",Samuel Omosigho,Crandall,"T. Roof, B. Venables",,6,1,"['https://images.rivals.com/image/upload/f_auto,q_auto/t9sap40dlrh5jr3vpgwg', 'https://images.rivals.com/image/upload/f_auto,q_auto/s1247zv6msftu86vmjp2']",,False,,Crandall,Crandall,Football,Texas,TX,"Crandall, TX",Athlete,5.7,24.0,Oklahoma,6/30/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,ATH,https://oklahoma.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/qcypu0lse7t5aoqayd0d","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/qcypu0lse7t5aoqayd0d",verbal,video/3/4236158/6191772bab9d73007c11dec6,hudl,35
256338,256338,Lewis,Carter,ATH,4,https://n.rivals.com/content/prospects/2023/lewis-carter-256338,https://n.rivals.com/content/prospects/2023/lewis-carter-256338,72.0,200,,,Oklahoma,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,"Tampa, FL",Lewis Carter,Tampa Catholic,"T. Roof, B. Venables",,6,0,"['https://images.rivals.com/image/upload/f_auto,q_auto/wdqxz8infzprnbzhwaks', 'https://images.rivals.com/image/upload/f_auto,q_auto/a8faew7m6wmqnwyfxe3e', 'https://images.rivals.com/image/upload/f_auto,q_auto/noxpaqhgqpadoylsjtjq']",,False,,Tampa,Tampa Catholic,Football,Florida,FL,"Tampa, FL",Athlete,5.8,24.0,Oklahoma,7/16/2022,https://s.yimg.com/xe/i/us/sp/v/ncaaf/teams/20131113/84/300x300/ooc.png,ATH,https://oklahoma.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/gkpxt4icjkmgbugqo3pf","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/gkpxt4icjkmgbugqo3pf",verbal,video/3/12738730/5f79f847688e340a781c0a9e,hudl,4
268233,268233,Cristian,Conyer,ATH,4,https://n.rivals.com/content/prospects/2023/cristian-conyer-268233,https://n.rivals.com/content/prospects/2023/cristian-conyer-268233,73.0,165,,,Tennessee,https://s.yimg.com/dh/ap/default/151102/Tennessee-300.png,"Bowling Green, KY",Cristian Conyer,South Warren,,,6,1,"['https://images.rivals.com/image/upload/f_auto,q_auto/rqssskskvnfkxu3d4pes', 'https://images.rivals.com/image/upload/f_auto,q_auto/zzxrjyj97hk6tjtsk4xe', 'https://images.rivals.com/image/upload/f_auto,q_auto/sn07lnwr9rv4jcs4gwna']",,False,,Bowling Green,South Warren,Football,Kentucky,KY,"Bowling Green, KY",Athlete,5.8,71.0,Tennessee,7/3/2022,https://s.yimg.com/dh/ap/default/151102/Tennessee-300.png,ATH,https://Tennessee.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/kq4kgrfouxld8cypbqqn","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/kq4kgrfouxld8cypbqqn",verbal,video/3/14927388/5f7c81d564def60a3cb909b5,hudl,15
235573,235573,Cedrick,Hawkins,ATH,4,https://n.rivals.com/content/prospects/2023/cedrick-hawkins-235573,https://n.rivals.com/content/prospects/2023/cedrick-hawkins-235573,71.0,175,,,Ohio State,https://s.yimg.com/dh/ap/default/170320/ohio_state.png,"Cocoa, FL",Cedrick Hawkins,Cocoa,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/hoiscckvynv90eapiuhs', 'https://images.rivals.com/image/upload/f_auto,q_auto/uvso6lgoxdyskik1zycc', 'https://images.rivals.com/image/upload/f_auto,q_auto/l7wsovzlcw2hh8ne3zgz']",,False,,Cocoa,Cocoa,Football,Florida,FL,"Cocoa, FL",Athlete,5.8,33.0,Ohio State,1/1/2022,https://s.yimg.com/dh/ap/default/170320/ohio_state.png,ATH,https://ohiostate.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/yawadeowwlujv00bvsnj","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/yawadeowwlujv00bvsnj",verbal,video/3/11337320/6004427a5caac710e4b6c228,hudl,9
262077,262077,Micah,Tease,ATH,4,https://n.rivals.com/content/prospects/2023/micah-tease-262077,https://n.rivals.com/content/prospects/2023/micah-tease-262077,71.0,178,True,False,Arkansas,https://s.yimg.com/dh/ap/default/160115/arkansas_razorbacks_300.png,"Tulsa, OK",Micah Tease,Booker T. Washington,,,5,11,"['https://images.rivals.com/image/upload/f_auto,q_auto/kx20xsq7ckazlhtnfezq', 'https://images.rivals.com/image/upload/f_auto,q_auto/rqpst7d0ukkwsq0wn0d0', 'https://images.rivals.com/image/upload/f_auto,q_auto/hqnbsopskrn5mf0lw4za']",,False,,Tulsa,Booker T. Washington,Football,Oklahoma,OK,"Tulsa, OK",Athlete,5.8,74.0,Arkansas,7/4/2022,https://s.yimg.com/dh/ap/default/160115/arkansas_razorbacks_300.png,ATH,https://arkansas.rivals.com/commitments/football/2023,2023,"https://images.rivals.com/image/upload/f_auto,q_auto,t_new_profile/iylhfrfenyuvwdhsyiez","https://images.rivals.com/image/upload/f_auto,q_auto,t_profile_shareable_card/iylhfrfenyuvwdhsyiez",verbal,video/3/12827348/6191421634530605d8107678,hudl,6
